date,bitcoin,cryptocurrency,ethereum,crypto,btc,eth,crypto crash,bitcoin crash,buy bitcoin,sell bitcoin,crypto bull run,solana,altcoin,bitcoin price,crypto wallet
2025-08-09,46,10,28,38,21,69,1,1,8,1,0,32,5,52,2
2025-08-10,48,10,24,38,22,67,1,1,8,1,0,32,5,57,2
2025-08-11,62,9,23,37,26,67,1,1,7,2,0,31,4,68,2
2025-08-12,54,10,31,42,25,90,1,1,8,2,0,38,5,65,3
2025-08-13,59,10,38,45,29,98,1,1,8,2,1,49,6,71,3
2025-08-14,72,12,35,51,34,93,2,2,10,2,1,49,6,89,3
2025-08-15,65,12,31,48,31,90,2,2,10,2,0,48,6,80,3
2025-08-16,56,11,31,45,29,90,1,1,10,2,0,47,6,73,3
2025-08-17,55,12,30,45,30,87,1,1,10,2,0,50,6,72,3
2025-08-18,60,11,27,43,29,80,2,1,9,2,0,42,5,75,3
2025-08-19,58,10,27,45,30,86,2,1,9,2,0,41,4,71,3
2025-08-20,48,7,22,34,26,66,1,1,7,1,0,31,3,59,2
2025-08-21,47,7,19,31,24,58,1,1,6,1,0,29,3,54,2
2025-08-22,51,9,28,40,30,100,1,1,7,2,0,35,5,63,2
2025-08-23,43,8,26,37,27,82,1,1,8,1,0,35,4,57,2
2025-08-24,42,6,24,31,23,72,1,1,7,1,0,32,4,54,2
2025-08-25,51,7,23,33,26,67,2,2,7,1,0,29,3,58,2
2025-08-26,50,7,22,33,28,72,1,2,7,1,0,30,3,64,2
2025-08-27,41,6,17,33,22,55,1,1,6,1,0,27,3,46,2
2025-08-28,40,6,14,29,18,41,1,1,5,1,0,26,2,42,2
2025-08-29,45,7,15,29,21,44,1,1,6,1,0,26,3,51,2
2025-08-30,40,7,13,27,19,37,1,1,6,1,0,23,3,45,2
2025-08-31,37,7,12,29,18,39,1,1,6,1,0,23,2,42,2
2025-09-01,40,7,13,29,18,37,1,1,6,1,0,22,2,45,2
2025-09-02,39,7,13,27,18,38,0,0,5,1,0,21,2,44,2
2025-09-03,39,7,13,28,17,37,0,0,5,1,0,23,2,42,2
2025-09-04,38,7,12,27,16,35,1,0,5,1,0,20,2,43,2
2025-09-05,39,7,12,26,16,34,1,1,6,1,0,20,2,43,2
2025-09-06,35,7,10,25,14,32,1,1,5,1,0,18,2,37,2
2025-09-07,34,7,10,26,14,28,1,0,5,1,0,20,2,36,2
2025-09-08,36,7,11,28,14,30,0,0,5,1,0,23,2,38,2
2025-09-09,36,8,10,30,15,29,1,0,4,1,0,21,2,37,3
2025-09-10,41,7,10,35,15,29,0,1,4,1,0,24,2,38,2
2025-09-11,37,4,9,28,14,29,0,0,3,1,0,24,3,33,2
2025-09-12,36,4,11,30,16,36,0,0,4,1,0,30,3,37,2
2025-09-13,34,4,10,32,15,35,1,1,5,1,0,26,5,35,2
2025-09-14,35,4,11,33,14,32,1,0,5,1,0,27,3,32,2
2025-09-15,37,4,10,31,15,31,1,0,4,1,0,23,3,36,2
2025-09-16,32,4,10,25,14,31,0,0,4,1,0,21,2,34,2
2025-09-17,37,4,9,30,15,32,0,0,5,1,0,19,2,35,2
2025-09-18,38,4,9,30,15,31,0,0,5,1,0,24,3,34,2
2025-09-19,33,3,9,25,13,28,0,0,6,1,0,19,2,32,2
2025-09-20,29,4,7,24,12,22,0,0,4,1,0,18,2,28,2
2025-09-21,31,4,9,29,12,23,0,0,5,1,0,19,2,30,2
2025-09-22,41,4,12,35,16,35,3,1,5,1,0,21,2,41,2
2025-09-23,38,4,10,30,15,27,1,1,6,1,0,19,1,38,2
2025-09-24,35,3,8,28,13,23,1,1,5,1,0,18,1,30,2
2025-09-25,38,4,11,32,15,32,2,1,5,1,0,20,2,38,2
2025-09-26,38,4,10,34,19,32,1,1,5,1,0,18,1,37,3
2025-09-27,31,4,8,29,14,21,1,0,5,1,0,17,1,31,2
2025-09-28,34,4,8,30,13,21,1,0,5,1,0,18,1,32,2
2025-09-29,37,4,9,32,15,26,1,1,4,1,0,18,1,36,2
2025-09-30,36,4,8,31,14,25,1,0,4,1,0,17,1,34,2
2025-10-01,42,4,9,34,15,28,1,1,5,1,0,20,2,40,3
2025-10-02,44,4,10,32,18,28,1,0,5,1,0,23,2,44,3
2025-10-03,43,4,10,29,18,25,1,1,5,1,0,19,2,42,2
2025-10-04,36,3,7,26,14,18,1,0,4,1,0,15,1,34,2
2025-10-05,46,4,9,27,19,21,1,0,5,1,0,16,1,41,2
2025-10-06,48,3,10,28,20,28,0,1,4,1,0,18,1,46,2
2025-10-07,45,4,10,30,18,27,1,1,5,1,0,19,1,43,2
2025-10-08,41,3,9,28,15,24,1,0,5,1,0,18,1,39,2
2025-10-09,38,3,9,27,15,25,1,0,5,1,0,19,1,35,2
2025-10-10,48,3,10,37,21,30,8,2,5,1,0,21,1,46,2
2025-10-11,77,5,13,51,33,37,18,9,7,1,0,25,2,79,3
2025-10-12,69,5,12,44,26,34,16,10,6,1,0,22,2,72,3
2025-10-13,56,4,11,36,21,29,11,5,5,1,0,20,1,56,3
2025-10-14,49,3,10,32,20,29,6,2,5,1,0,18,1,49,2
2025-10-15,45,3,9,30,18,25,3,2,5,1,0,18,1,44,2
2025-10-16,51,3,9,31,19,25,3,2,5,1,0,19,1,44,2
2025-10-17,59,3,10,31,24,28,3,2,6,1,0,18,1,56,2
2025-10-18,45,3,8,28,17,20,2,1,5,1,0,17,1,42,2
2025-10-19,43,4,8,27,15,20,2,1,5,1,0,17,1,42,2
2025-10-20,45,4,9,28,17,25,1,1,5,1,0,18,1,47,2
2025-10-21,45,3,9,27,18,24,1,1,5,1,0,17,1,45,2
2025-10-22,42,3,8,27,15,22,1,1,6,1,0,18,1,42,2
2025-10-23,40,4,8,27,15,20,1,1,5,1,0,18,1,41,2
2025-10-24,37,3,8,27,14,18,1,1,4,1,0,16,1,39,2
2025-10-25,33,3,7,23,12,16,1,0,4,1,0,14,1,32,2
2025-10-26,35,3,8,23,13,16,1,0,4,1,0,15,1,34,2
2025-10-27,40,3,9,23,15,23,1,1,4,1,0,17,1,37,2
2025-10-28,37,3,8,25,14,21,1,1,4,1,0,17,1,34,2
2025-10-29,37,3,7,23,14,18,1,0,4,1,0,16,1,34,2
2025-10-30,37,3,7,24,16,20,1,1,4,1,0,15,1,36,2
2025-10-31,37,3,8,24,14,19,1,0,4,1,0,14,1,34,2
2025-11-01,33,3,6,25,12,15,0,0,4,1,0,12,1,29,2
2025-11-02,31,3,7,22,11,15,0,0,4,1,0,13,1,28,2
2025-11-03,41,3,8,28,16,24,2,1,4,1,0,17,1,37,2
2025-11-04,55,3,11,29,23,29,2,2,5,1,0,17,1,51,3
2025-11-05,50,3,9,25,21,24,1,1,5,1,0,15,1,48,2
2025-11-06,43,3,8,23,16,19,1,1,4,1,0,13,1,42,2
2025-11-07,45,3,8,24,18,20,0,1,5,1,0,14,1,44,3
2025-11-08,35,3,7,22,13,15,1,1,5,0,0,13,1,32,2
2025-11-09,34,3,7,21,13,16,1,1,4,1,0,12,1,33,2
2025-11-10,38,3,8,24,16,19,0,0,6,1,0,14,1,40,2
2025-11-11,39,3,8,26,14,19,1,1,6,1,0,15,1,36,2
2025-11-12,39,3,7,23,15,18,1,1,5,1,0,15,1,38,2
2025-11-13,45,3,8,24,18,20,1,1,7,1,0,16,1,43,2
2025-11-14,59,3,9,24,27,21,1,1,7,1,0,16,1,58,2
2025-11-15,44,3,7,21,18,16,1,1,3,1,0,12,1,41,2
2025-11-16,45,3,7,21,18,18,1,1,3,1,0,11,1,43,2
2025-11-17,55,3,8,24,23,22,1,1,3,1,0,14,1,56,2
2025-11-18,73,3,10,26,27,22,1,2,6,1,0,16,1,76,2
2025-11-19,68,4,10,26,24,22,1,1,9,1,0,18,1,69,2
2025-11-20,70,4,10,26,28,23,1,2,9,1,0,17,1,78,2
2025-11-21,100,4,12,30,39,29,2,4,11,1,0,19,1,100,2
2025-11-22,70,3,9,24,24,18,1,2,7,1,0,16,1,68,2
2025-11-23,60,3,9,23,21,18,1,1,7,1,0,15,1,60,2
2025-11-24,60,3,9,24,23,20,1,1,5,1,0,15,1,62,2
2025-11-25,58,4,9,24,19,18,1,1,5,1,0,18,1,56,2
2025-11-26,53,5,9,26,19,19,1,1,8,1,0,16,1,57,2
2025-11-27,53,5,8,23,19,20,1,1,9,2,0,15,1,55,2
2025-11-28,47,5,8,23,16,18,1,1,8,1,0,14,1,50,2
2025-11-29,42,5,7,22,15,17,1,1,9,2,0,15,1,44,2
2025-11-30,39,5,8,22,14,16,1,1,8,1,0,14,1,41,2
2025-12-01,73,6,10,30,27,24,3,3,12,2,0,17,1,76,2
2025-12-02,63,5,9,28,21,22,1,1,10,2,0,17,1,64,2
2025-12-03,57,6,11,26,21,23,1,1,9,2,0,18,1,63,2
2025-12-04,49,5,9,25,17,19,1,1,8,1,0,15,1,49,2
2025-12-05,43,4,7,22,16,16,1,1,7,1,0,11,1,43,2
2025-12-06,37,4,6,22,13,14,1,1,7,1,0,11,1,37,2
2025-12-07,38,5,7,23,13,15,1,1,7,1,0,11,1,38,2
2025-12-08,43,4,7,22,15,17,1,1,7,1,0,11,1,45,2
2025-12-09,43,4,8,21,16,18,1,1,7,2,0,13,1,44,2
2025-12-10,41,4,7,22,14,17,0,1,6,1,0,11,1,40,2
2025-12-11,40,4,7,21,16,17,0,1,6,1,0,13,1,44,2
2025-12-12,39,4,7,20,16,17,0,0,6,1,0,13,1,39,2
2025-12-13,32,3,5,20,13,16,0,0,5,1,0,11,1,29,2
2025-12-14,34,3,5,18,13,14,0,0,5,1,0,11,1,30,2
2025-12-15,40,3,7,21,17,17,1,1,5,1,0,11,1,41,2
2025-12-16,43,3,7,21,16,17,0,1,5,1,0,11,1,41,2
2025-12-17,40,4,7,24,16,19,1,1,6,1,0,13,1,44,2
2025-12-18,43,5,7,23,17,19,1,1,7,1,0,13,1,45,2
2025-12-19,37,3,6,18,16,17,1,0,5,1,0,10,1,38,2
2025-12-20,31,3,5,18,12,14,0,0,5,1,0,10,1,29,2
2025-12-21,31,3,5,18,13,15,0,0,4,1,0,9,0,27,2
2025-12-22,34,3,5,19,13,16,0,0,4,1,0,9,1,33,1
2025-12-23,32,3,4,18,13,14,0,0,4,1,0,9,0,30,1
2025-12-24,31,2,4,16,13,13,0,0,4,1,0,9,0,29,1
2025-12-25,30,3,5,15,13,12,0,1,4,0,0,9,0,27,1
2025-12-26,34,3,5,15,14,13,0,1,4,1,0,9,0,33,1
2025-12-27,29,3,4,16,11,12,0,1,4,1,0,9,0,26,2
2025-12-28,30,3,4,16,11,13,0,0,5,1,0,10,1,28,2
2025-12-29,33,3,5,16,13,13,0,0,4,1,0,10,0,32,1
2025-12-30,30,3,4,17,12,13,0,0,4,1,0,9,0,29,2
2025-12-31,28,3,4,15,11,12,0,0,4,1,0,8,0,28,1
2026-01-01,20,2,3,10,7,35,1,1,10,2,0,5,0,17,1
2026-01-02,23,2,3,11,9,45,1,1,11,2,0,6,0,20,1
2026-01-03,22,2,4,10,9,39,1,1,10,2,0,7,0,19,2
2026-01-04,22,2,4,12,9,39,1,1,12,2,0,7,0,19,1
2026-01-05,26,2,4,11,12,46,1,1,11,2,0,7,0,24,1
2026-01-06,24,2,4,12,10,48,1,1,11,2,0,7,0,22,1
2026-01-07,22,2,3,11,9,42,1,1,11,2,0,6,0,20,1
2026-01-08,21,2,3,10,8,39,1,1,9,2,0,6,0,18,1
2026-01-09,19,2,3,10,8,37,1,1,9,2,0,6,0,17,1
2026-01-10,17,2,2,9,7,32,1,1,9,1,0,6,0,14,1
2026-01-11,18,2,3,10,7,35,1,1,10,2,0,6,0,15,1
2026-01-12,21,2,3,12,8,40,1,1,9,1,0,7,0,18,1
2026-01-13,22,2,3,12,10,43,1,1,11,2,0,7,0,19,1
2026-01-14,25,2,4,12,11,50,1,1,11,2,0,7,0,22,1
2026-01-15,24,2,4,12,10,45,1,1,12,2,0,7,0,21,1
2026-01-16,22,2,3,12,9,41,1,1,11,1,0,7,0,19,1
2026-01-17,19,2,3,11,7,37,1,1,11,2,0,7,0,15,1
2026-01-18,19,2,3,11,7,43,1,1,12,2,0,6,0,16,1
2026-01-19,23,2,3,13,10,44,3,2,12,2,0,7,0,20,1
2026-01-20,25,2,4,13,10,45,2,1,12,2,0,7,0,22,1
2026-01-21,24,3,4,12,10,50,1,1,13,2,0,7,0,21,1
2026-01-22,21,2,4,12,9,46,1,1,11,2,0,7,0,19,1
2026-01-23,20,2,3,11,8,41,1,1,11,2,0,8,0,18,1
2026-01-24,18,2,3,10,7,37,1,1,11,2,0,7,0,15,1
2026-01-25,22,3,4,12,8,41,1,1,13,2,0,7,0,18,1
2026-01-26,25,2,4,12,10,46,1,1,13,2,0,8,0,21,1
2026-01-27,23,2,3,12,9,46,1,1,13,2,0,8,0,19,1
2026-01-28,21,2,3,11,9,42,1,1,12,2,0,7,0,19,1
2026-01-29,30,3,4,14,12,46,3,3,17,3,0,8,0,26,1
2026-01-30,34,3,5,15,15,53,3,4,19,3,0,8,0,33,1
2026-01-31,37,3,6,16,17,64,6,6,23,4,0,10,0,36,1
2026-02-01,45,3,6,16,18,66,5,7,26,4,0,10,0,41,1
2026-02-02,44,3,6,15,19,74,3,5,21,4,0,10,0,42,1
2026-02-03,41,3,5,14,16,66,2,3,20,3,0,9,0,36,1
2026-02-04,44,3,5,14,16,59,2,4,22,4,0,11,0,40,1
2026-02-05,89,5,9,21,35,100,8,14,42,8,0,13,0,84,1
2026-02-06,100,4,8,18,37,86,6,12,38,7,0,13,0,100,1
2026-02-07,52,3,5,13,19,53,2,5,25,4,0,9,0,49,1
2026-02-08,44,3,5,13,15,52,2,4,25,3,0,8,0,39,1
2026-02-09,42,3,4,12,16,49,2,3,22,3,0,8,0,37,1
2026-02-10,40,3,5,13,13,51,2,2,24,3,0,9,0,33,1
2026-02-11,44,3,5,12,15,49,2,2,23,3,0,8,0,38,1
2026-02-12,40,3,4,12,14,46,2,2,22,3,0,7,0,36,1
2026-02-13,37,4,4,13,13,45,1,2,29,3,0,8,0,33,1
2026-02-14,30,4,3,12,10,36,1,2,29,2,0,7,0,24,1
2026-02-15,27,5,4,13,10,41,1,1,29,2,0,7,0,24,1
2026-02-16,31,4,4,12,11,42,1,2,27,2,0,8,0,26,1
2026-02-17,30,5,4,13,10,44,1,2,29,2,0,7,0,27,1
2026-02-18,29,4,3,12,10,43,1,1,27,2,0,7,0,25,1
2026-02-19,27,4,3,11,10,41,1,2,23,2,0,6,0,25,1
2026-02-20,27,3,3,11,10,39,1,1,15,2,0,6,0,23,1
2026-02-21,23,3,3,11,9,36,1,1,16,1,0,6,0,20,1
2026-02-22,23,3,3,11,8,37,1,1,16,1,0,6,0,20,1
2026-02-23,34,3,4,12,14,50,2,2,17,2,0,7,0,33,1
2026-02-24,36,3,4,11,13,50,2,2,16,2,0,7,0,33,1
2026-02-25,32,4,4,13,13,49,1,1,21,2,0,7,0,28,1
2026-02-26,30,4,4,14,11,46,1,2,36,2,0,7,0,25,1
2026-02-27,29,3,4,14,11,48,1,2,17,2,0,7,0,24,1
2026-02-28,35,2,4,12,14,44,1,2,11,2,0,8,0,31,1
2026-03-01,33,2,3,12,13,41,1,2,9,2,0,6,0,30,1
2026-03-02,37,2,5,14,14,53,1,2,11,2,0,9,0,34,1
2026-03-03,34,2,4,14,12,47,1,2,11,2,0,8,0,29,1
2026-03-04,35,2,5,14,14,53,2,2,12,3,0,8,0,32,1
2026-03-05,35,2,5,15,13,48,1,2,13,3,0,10,0,32,1
2026-03-06,30,2,4,13,11,47,1,2,11,2,0,9,0,29,1
2026-03-07,25,2,3,12,10,43,1,1,10,2,0,8,0,23,1
2026-03-08,28,2,4,12,10,43,1,2,12,2,0,9,0,25,1
2026-03-09,33,2,4,13,12,50,1,2,11,2,0,9,0,31,1
2026-03-10,30,2,4,13,11,43,1,1,12,2,0,8,0,27,1
2026-03-11,27,2,4,13,10,41,1,1,9,2,0,7,0,24,1
2026-03-12,26,2,4,13,10,42,1,1,10,2,0,8,0,24,1
2026-03-13,28,2,5,14,11,49,1,2,11,2,0,8,0,27,1
2026-03-14,22,2,3,12,8,42,1,1,10,2,0,7,0,20,1
2026-03-15,23,2,4,11,9,42,1,2,10,2,0,7,0,22,1
2026-03-16,30,2,6,14,12,63,1,1,11,2,0,10,0,28,1
2026-03-17,27,2,5,15,10,53,1,1,11,2,0,11,0,26,1
2026-03-18,28,2,5,14,10,46,2,2,10,1,0,10,1,23,1
2026-03-19,27,2,4,14,10,42,2,2,11,2,0,9,0,25,1
2026-03-20,31,2,4,13,9,42,1,1,11,2,0,8,0,25,1
2026-03-21,23,2,3,13,8,39,1,1,10,2,0,7,0,20,1
2026-03-22,26,2,3,13,9,42,1,2,10,2,0,6,0,22,1
2026-03-23,28,2,4,15,10,44,2,2,11,2,0,7,0,27,1
2026-03-24,24,2,3,12,9,43,1,1,7,1,0,6,0,24,1
2026-03-25,26,2,5,13,9,38,1,1,8,2,0,8,0,20,1
2026-03-26,25,2,3,13,9,44,1,1,9,1,0,7,0,20,1
2026-03-27,30,2,3,13,10,39,2,2,11,2,0,8,0,24,1
2026-03-28,27,2,3,14,9,42,1,2,13,2,0,9,0,21,1
2026-03-29,28,2,4,14,8,38,2,1,13,1,0,8,0,19,1
2026-03-30,31,2,4,13,9,42,1,1,9,1,0,8,0,23,1
2026-03-31,26,2,4,14,9,43,1,1,10,2,0,7,0,21,1
2026-04-01,19,1,3,9,7,32,0,0,6,1,0,5,0,16,1
2026-04-02,19,1,2,8,8,32,1,0,7,1,0,5,0,15,1
2026-04-03,17,1,2,9,7,28,0,0,7,1,0,5,0,14,1
2026-04-04,16,1,2,9,6,25,1,1,7,1,0,5,0,11,1
2026-04-05,17,1,2,9,7,25,0,1,7,1,0,6,0,12,1
2026-04-06,21,1,3,10,8,32,1,1,8,1,0,6,0,16,1
2026-04-07,20,1,2,9,8,31,1,1,7,1,0,5,0,14,1
2026-04-08,22,1,3,9,9,36,0,0,7,1,0,5,0,18,1
2026-04-09,20,1,2,10,7,31,1,1,8,1,0,5,0,15,1
2026-04-10,19,1,2,9,8,31,1,1,7,1,0,5,0,14,1
2026-04-11,17,1,2,10,7,28,1,1,7,1,0,4,0,12,1
2026-04-12,18,1,2,9,8,28,0,1,6,1,0,4,0,14,1
2026-04-13,19,1,2,10,8,33,0,0,7,1,0,5,0,16,1
2026-04-14,21,1,3,9,8,37,0,0,6,1,0,5,0,16,1
